파일명,홍조비율
white_103.png,0.35579561042524005
white_104.png,0.12339784807956104
white_105.png,0.35354911479766804
white_106.png,0.33274257330246915
white_107.png,0.015353062842935528
white_108.png,0.013354391718106996
white_109.png,0.022336355452674896
white_11.png,0.05151906064798921
white_110.png,0.2925320430384088
white_111.png,0.598493494941701
white_112.png,1.253839270404664
white_113.png,0.5097589270404664
white_114.png,0.014821244855967078
white_115.png,0.7051317086762688
white_116.png,0.09199513460219479
white_117.png,0.548592356824417
white_118.png,0.45038419495884774
white_119.png,0.4868760180898491
white_12.png,0.029559349305924007
white_120.png,0.45027702760631
white_121.png,0.8122119877400549
white_122.png,0.05586768046982167
white_123.png,0.18375316143689988
white_124.png,0.363892103909465
white_125.png,0.9659314986282579
white_126.png,0.04765062371399177
white_127.png,0.9659314986282579
white_128.png,0.04765062371399177
white_129.png,0.596117058899177
white_13.png,0.12453315023459526
white_130.png,0.5933722350823045
white_131.png,0.00047287594307270233
white_132.png,0.4330900634430727
white_133.png,1.394252614883402
white_134.png,1.5628201624657065
white_135.png,0.38852987825788754
white_136.png,0.23804682141632372
white_137.png,0.9495241769547325
white_138.png,0.2820591135116598
white_139.png,1.277627743484225
white_14.png,0.37452621467633485
white_140.png,0.4582060721021948
white_141.png,0.0006684563614540466
white_142.png,0.0085090877914952
white_143.png,0.3960744598765432
white_144.png,0.6882220400377229
white_145.png,0.03781801911865569
white_146.png,0.048194498028120716
white_147.png,0.08260573159954551
white_148.png,1.259814417371544
white_149.png,0.025639439464714052
white_15.png,0.0
white_150.png,0.7656381769978539
white_151.png,0.03341876025754324
white_152.png,0.26896098977401844
white_153.png,0.037103901022598154
white_154.png,0.22058578462315365
white_155.png,0.007549551824264613
white_156.png,0.08158187097588689
white_157.png,0.3768463577831082
white_158.png,0.1495947481378614
white_159.png,0.009887640449438202
white_16.png,0.0009163606351584255
white_160.png,0.4200580734755713
white_161.png,0.694546143163742
white_162.png,1.1874788536800909
white_163.png,1.3787766696124226
white_164.png,2.3469928039388965
white_165.png,1.427752808988764
white_166.png,0.007241509910364853
white_167.png,0.5943870723393511
white_168.png,0.659608635273324
white_169.png,1.0329162984471658
white_17.png,0.005345581529221241
white_170.png,0.4347430879939402
white_171.png,0.3747254134578967
white_172.png,0.4146256785759374
white_173.png,0.575582628456003
white_174.png,0.30552707991415223
white_175.png,0.4549097336194925
white_176.png,0.10081050372427723
white_177.png,1.0493283676303498
white_178.png,0.09602070445650801
white_179.png,0.0
white_18.png,0.06431083091455739
white_180.png,0.6559295555347489
white_181.png,0.018665321168364144
white_182.png,0.6761337036921444
white_183.png,0.008998886842899203
white_184.png,0.0
white_185.png,0.13218827266453745
white_186.png,0.0034114277193456996
white_187.png,0.030545065523686667
white_188.png,0.38897645031192674
white_189.png,0.0001543161712944179
white_19.png,0.5691735241998966
white_190.png,0.08107754300913066
white_191.png,0.46173132340854944
white_192.png,0.2684069716231634
white_193.png,0.0009510384264605419
white_194.png,0.9166736022249271
white_195.png,0.1940387142862097
white_196.png,0.22563538383113302
white_197.png,1.2145298211666302
white_198.png,1.3273349423828498
white_199.png,0.12962384999774595
white_2.png,9.536392608082006e-06
white_20.png,0.026362056947868875
white_200.png,0.9212710104068051
white_201.png,0.01578359671115827
white_202.png,0.0056498791478973125
white_203.png,0.23886149343376023
white_21.png,0.0
white_22.png,0.17035118199251653
white_23.png,0.11678873249205012
white_24.png,0.04923466114596229
white_25.png,0.32721617094764
white_26.png,0.6965632574930037
white_27.png,0.3367586321691999
white_28.png,0.07929163675707167
white_29.png,0.054391248712587
white_3.png,0.001133096830796653
white_30.png,1.4172215113275006
white_31.png,0.0
white_32.png,0.0
white_33.png,2.774223304169311e-05
white_34.png,0.010297570127163461
white_35.png,0.0
white_36.png,0.001382776928171891
white_37.png,0.00010316642912379625
white_38.png,0.06104504991868058
white_39.png,0.015855553128110163
white_4.png,0.06663337598701663
white_40.png,0.00497279527272349
white_41.png,0.005940305650052537
white_42.png,0.0
white_43.png,0.0007273666725618912
white_44.png,0.005345581529221241
white_45.png,0.0008522067212495102
white_46.png,0.07512163235299217
white_47.png,1.206898106245817
white_48.png,0.048031341787778854
white_49.png,0.010611404138447614
white_5.png,1.0005687157773546
white_50.png,0.009265038891142946
white_51.png,0.02442877008277589
white_52.png,0.01259757463527633
white_53.png,0.23707905496083143
white_54.png,0.6695093786086577
white_55.png,0.0518580360579674
white_56.png,7.889197521231478e-05
white_57.png,0.10333895113552427
white_58.png,0.0727626755996657
white_59.png,7.455725129955023e-05
white_6.png,0.5729620728996528
white_60.png,0.21708557438559622
white_61.png,0.0003493787473688226
white_62.png,0.07132528115019299
white_63.png,0.010540314666278276
white_64.png,0.0007455725129955023
white_65.png,0.0021821000176856734
white_66.png,0.02670016541306451
white_67.png,0.002283532557244364
white_68.png,0.0
white_69.png,0.12694845839878766
white_7.png,0.9137832083198957
white_70.png,0.3829069698892738
white_71.png,0.21556842101612864
white_72.png,0.0
white_73.png,0.009658631822421966
white_74.png,0.0
white_75.png,0.007268465056923594
white_76.png,0.0010004542790660578
white_77.png,0.0
white_78.png,0.0029450114263322343
white_79.png,0.0
white_8.png,0.3392615017564301
white_80.png,0.16388117308032416
white_81.png,0.0
white_82.png,0.0
white_83.png,0.08442828459369765
white_84.png,0.15360094184881176
white_85.png,0.0
white_86.png,0.0
white_87.png,0.004316518072330937
white_88.png,0.0
white_89.png,0.0003077653978062829
white_9.png,0.06936078427292809
white_90.png,3.0343067389351837e-05
white_91.png,0.1521583457306437
white_92.png,0.02235850594203954
white_93.png,0.4010443216850632
white_94.png,0.0
white_95.png,1.2137226955740735e-05
white_96.png,0.0
white_97.png,1.8729812349965707
white_98.png,0.5120777606310014
white_99.png,0.0843514231824417
